"imdbid","year","rating","title","originalTitle","isAdult","startYear","runtimeMinutes","genres","averageRating","metascore","country","budget","open_usa","gross_usa","gross_world","won_oscar","oscars_won","nominated_oscar","oscars_nominations"
"0317248",2002,"no_talk","City of God","Cidade de Deus",FALSE,2002,130,"Crime,Drama",8.6,79,"Brazil;France;Germany",3300000,88292,7564459,30680793,0,0,1,4
"0296166",2002,"ok","Real Women Have Curves","Real Women Have Curves",FALSE,2002,90,"Comedy,Drama",6.8,71,"USA",3e+06,183772,5853194,7777790,0,0,0,0
"0187738",2002,"no_talk","Blade II","Blade II",FALSE,2002,117,"Action,Fantasy,Horror",6.7,52,"Germany;USA",5.4e+07,32528016,82348319,155010032,0,0,0,0
"0279113",2002,"ok","The Good Girl","The Good Girl",FALSE,2002,93,"Drama,Romance",6.4,71,"USA;Germany;Netherlands",8e+06,151642,14018296,16860964,0,0,0,0
"0313737",2002,"ok","Two Weeks Notice","Two Weeks Notice",FALSE,2002,101,"Comedy,Romance",6.1,42,"USA;Australia",6e+07,14328494,93354851,199043242,0,0,0,0
"0295701",2002,"no_talk","xXx","xXx",FALSE,2002,124,"Action,Adventure,Thriller",5.9,48,"USA",7e+07,44506103,142109382,277448382,0,0,0,0
"0297884",2002,"ok","Far from Heaven","Far from Heaven",FALSE,2002,107,"Drama",7.3,84,"USA;France",13500000,211279,15901849,29027914,0,0,1,4
"0295297",2002,"ok","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets",FALSE,2002,161,"Adventure,Family,Fantasy",7.4,63,"UK;USA;Germany",1e+08,88357488,262450136,879465594,0,0,0,0
"0351817",2002,"ok","The Twilight Samurai","Tasogare Seibei",FALSE,2002,129,"Drama,History,Romance",8.1,82,"Japan",5e+06,8573,559765,7372769,0,0,1,1
"0257044",2002,"no_women","Road to Perdition","Road to Perdition",FALSE,2002,117,"Crime,Drama,Thriller",7.7,72,"USA",8e+07,22079481,104454762,181001478,1,1,0,0
"0303816",2002,"ok","Cabin Fever","Cabin Fever",FALSE,2002,93,"Horror",5.7,56,"USA",1500000,8400000,21158188,30553394,0,0,0,0
"0258000",2002,"ok","Panic Room","Panic Room",FALSE,2002,112,"Crime,Drama,Thriller",6.8,65,"USA",4.8e+07,30056751,96397334,197079546,0,0,0,0
"0298203",2002,"no_talk","8 Mile","8 Mile",FALSE,2002,110,"Drama,Music",7.1,77,"USA;Germany",4.1e+07,51240555,116750901,242875078,1,1,0,0
"0217505",2002,"no_talk","Gangs of New York","Gangs of New York",FALSE,2002,167,"Crime,Drama",7.5,72,"USA;Italy",1e+08,9100000,77812000,193772504,0,0,1,10
"0329767",2002,"ok","Wilbur Wants to Kill Himself","Wilbur Wants to Kill Himself",FALSE,2002,111,"Comedy,Drama,Romance",6.8,69,"Denmark;UK;Sweden;France",4e+06,13747,235294,1873482,0,0,0,0
"0303933",2002,"no_talk","Drumline","Drumline",FALSE,2002,118,"Comedy,Drama,Music",5.8,63,"USA",2e+07,12604705,56399184,57588485,0,0,0,0
"0289765",2002,"no_talk","Red Dragon","Red Dragon",FALSE,2002,124,"Crime,Drama,Thriller",7.2,60,"Germany;USA",7.8e+07,36540945,93149898,209196298,0,0,0,0
"0266452",2002,"about_men","Death to Smoochy","Death to Smoochy",FALSE,2002,109,"Comedy,Crime,Drama",6.4,38,"UK;Germany;USA",5e+07,4266463,8364691,8382938,0,0,0,0
"0257360",2002,"no_talk","About Schmidt","About Schmidt",FALSE,2002,125,"Comedy,Drama",7.1,85,"USA",3e+07,282367,65016287,105834556,0,0,1,2
"0283003",2002,"ok","Spun","Spun",FALSE,2002,101,"Comedy,Crime,Drama",6.8,41,"USA",2e+06,15160,411119,685608,0,0,0,0
"0280460",2002,"ok","The Banger Sisters","The Banger Sisters",FALSE,2002,98,"Comedy,Drama",5.6,48,"USA",1e+07,10037846,30307416,38068353,0,0,0,0
"0286261",2002,"ok","All or Nothing","All or Nothing",FALSE,2002,128,"Drama",7.5,72,"UK;France",9e+06,25890,201546,2845696,0,0,0,0
"0267913",2002,"ok","Scooby-Doo","Scooby-Doo",FALSE,2002,89,"Adventure,Comedy,Family",5.1,35,"USA;Australia",8.4e+07,54155312,153294164,275650703,0,0,0,0
"0310775",2002,"ok","Sympathy for Mr. Vengeance","Boksuneun naui geot",FALSE,2002,129,"Action,Drama,Thriller",7.6,56,"SouthKorea",4e+06,9827,45289,2046061,0,0,0,0
"0253867",2002,"ok","The Sweetest Thing","The Sweetest Thing",FALSE,2002,84,"Comedy,Romance",5.2,32,"USA",4.3e+07,9430667,24718164,69319426,0,0,0,0
"0246460",2002,"about_men","Die Another Day","Die Another Day",FALSE,2002,133,"Action,Adventure,Thriller",6.1,56,"UK;USA",1.42e+08,47072040,160942139,431971116,0,0,0,0
"0252076",2002,"ok","Maid in Manhattan","Maid in Manhattan",FALSE,2002,105,"Comedy,Drama,Romance",5.3,45,"USA",5.5e+07,18711407,94011225,154906693,0,0,0,0
"0238924",2002,"no_talk","The Dangerous Lives of Altar Boys","The Dangerous Lives of Altar Boys",FALSE,2002,104,"Comedy,Drama",7,69,"USA",1.2e+07,55000,1815864,2036599,0,0,0,0
"0238546",2002,"ok","Queen of the Damned","Queen of the Damned",FALSE,2002,101,"Drama,Fantasy,Horror",5.3,30,"USA;Australia",3.5e+07,14757535,30336800,45479110,0,0,0,0
"0280760",2002,"about_men","Igby Goes Down","Igby Goes Down",FALSE,2002,98,"Comedy,Drama",6.9,72,"USA",9e+06,306705,4777465,6919198,0,0,0,0
"0145937",2002,"no_women","Naqoyqatsi","Naqoyqatsi",FALSE,2002,89,"Documentary,Music",6.6,59,"USA",3e+06,17154,133058,155640,0,0,0,0
"0302674",2002,"no_women","Gerry","Gerry",FALSE,2002,103,"Adventure,Drama,Mystery",6.1,54,"USA;Argentina;Jordan",3500000,26285,254683,254683,0,0,0,0
"0307479",2002,"no_talk","Solaris","Solaris",FALSE,2002,99,"Drama,Mystery,Romance",6.2,65,"USA",4.7e+07,6752722,14973382,30002758,0,0,0,0
"0277434",2002,"ok","We Were Soldiers","We Were Soldiers",FALSE,2002,138,"Action,Drama,History",7.2,65,"USA;Germany;France",7.5e+07,20212543,78122718,115374915,0,0,0,0
"0168786",2002,"no_talk","Antwone Fisher","Antwone Fisher",FALSE,2002,120,"Biography,Drama",7.3,62,"USA",12500000,210013,21078145,23367586,0,0,0,0
"0307901",2002,"about_men","25th Hour","25th Hour",FALSE,2002,135,"Drama",7.6,67,"USA",5e+06,108865,13084595,23932055,0,0,0,0
"0286106",2002,"no_talk","Signs","Signs",FALSE,2002,106,"Drama,Mystery,Sci-Fi",6.7,59,"USA",7.2e+07,60117080,227966634,408247917,0,0,0,0
"0272338",2002,"no_talk","Punch-Drunk Love","Punch-Drunk Love",FALSE,2002,95,"Comedy,Drama,Romance",7.3,78,"USA",2.5e+07,367203,17844216,24665649,0,0,0,0
"0281358",2002,"ok","A Walk to Remember","A Walk to Remember",FALSE,2002,101,"Drama,Romance",7.4,35,"USA",11800000,12177488,41281092,47494916,0,0,0,0
"0279493",2002,"ok","Undercover Brother","Undercover Brother",FALSE,2002,86,"Action,Comedy",5.8,69,"USA",2.5e+07,12037685,39089928,41604473,0,0,0,0
"0283632",2002,"ok","They","They",FALSE,2002,89,"Horror,Mystery,Thriller",4.8,31,"USA;Canada",1.7e+07,5144090,12840842,16446271,0,0,0,0
"0276816",2002,"no_women","Below","Below",FALSE,2002,105,"Action,Horror,Mystery",6.1,55,"USA",4e+07,201431,605562,2622015,0,0,0,0
"0179098",2002,"ok","Moonlight Mile","Moonlight Mile",FALSE,2002,117,"Drama,Romance",6.6,59,"USA",2.1e+07,329771,6835856,10011050,0,0,0,0
"0253474",2002,"no_talk","The Pianist","The Pianist",FALSE,2002,150,"Biography,Drama,Music",8.5,85,"UK;France;Poland;Germany",3.5e+07,111261,32572577,120072577,1,3,0,0
"0364385",2002,"ok","Ju-on: The Grudge","Ju-on",FALSE,2002,92,"Horror",6.7,48,"Japan",3500000,25446,325680,3657876,0,0,0,0
"0301199",2002,"ok","Dirty Pretty Things","Dirty Pretty Things",FALSE,2002,97,"Crime,Drama,Thriller",7.3,78,"UK",1e+07,100512,8112414,13904766,0,0,1,1
"0270288",2002,"about_men","Confessions of a Dangerous Mind","Confessions of a Dangerous Mind",FALSE,2002,113,"Biography,Comedy,Crime",7,67,"USA;Germany;Canada",3e+07,87199,16007718,33013805,0,0,0,0
"0265349",2002,"about_men","The Mothman Prophecies","The Mothman Prophecies",FALSE,2002,119,"Drama,Horror,Mystery",6.4,52,"USA",3.2e+07,11208851,35746370,55305279,0,0,0,0
"0282687",2002,"ok","Life or Something Like It","Life or Something Like It",FALSE,2002,103,"Comedy,Romance",5.8,31,"USA",4e+07,6219234,14448589,16872671,0,0,0,0
"0265459",2002,"no_talk","One Hour Photo","One Hour Photo",FALSE,2002,96,"Drama,Thriller",6.8,64,"USA",1.2e+07,321515,31597131,52223306,0,0,0,0
"0282120",2002,"ok","The Wild Thornberrys","The Wild Thornberrys Movie",FALSE,2002,85,"Adventure,Animation,Comedy",5.6,69,"USA",2.5e+07,6013847,40108697,60694737,0,0,1,1
"0338564",2002,"no_talk","Infernal Affairs","Mou gaan dou",FALSE,2002,101,"Crime,Drama,Mystery",8,75,"HongKong",6428966,25680,169659,8836958,0,0,0,0
"0277296",2002,"no_women","The Scorpion King","The Scorpion King",FALSE,2002,92,"Action,Adventure,Fantasy",5.5,45,"USA;Germany;Belgium",6e+07,36075875,91047077,180630907,0,0,0,0
"0250797",2002,"ok","Unfaithful","Unfaithful",FALSE,2002,124,"Drama,Romance,Thriller",6.7,63,"France;Germany;USA",5e+07,14065277,52775765,119137784,0,0,1,1
"0267626",2002,"no_women","K-19: The Widowmaker","K-19: The Widowmaker",FALSE,2002,138,"Drama,History,Thriller",6.7,58,"UK;Germany;Canada;USA",1e+08,12778459,35168966,65716126,0,0,0,0
"0319769",2002,"no_talk","Mondays in the Sun","Los lunes al sol",FALSE,2002,113,"Comedy,Drama",7.6,64,"Spain;France;Italy",4e+06,22401,153256,9832663,0,0,0,0
"0278731",2002,"about_men","Spider","Spider",FALSE,2002,98,"Drama,Mystery,Thriller",6.8,83,"Canada;UK;France",1e+07,5575,1642483,5808941,0,0,0,0
"0256415",2002,"ok","Sweet Home Alabama","Sweet Home Alabama",FALSE,2002,108,"Comedy,Romance",6.2,45,"USA",3e+07,35648740,127223418,180622424,0,0,0,0
"0276751",2002,"about_men","About a Boy","About a Boy",FALSE,2002,101,"Comedy,Drama,Romance",7,75,"UK;USA;France;Germany",3e+07,8557630,41385278,130549455,0,0,1,1
"0259288",2002,"no_talk","Dragonfly","Dragonfly",FALSE,2002,104,"Drama,Fantasy,Mystery",6.1,25,"USA;Germany",6e+07,10216025,30323400,52323400,0,0,0,0
"0245562",2002,"no_women","Windtalkers","Windtalkers",FALSE,2002,134,"Action,Drama,War",6.1,51,"USA",1.15e+08,14520412,40914068,77628265,0,0,0,0
"0293815",2002,"about_men","Friday After Next","Friday After Next",FALSE,2002,85,"Comedy,Drama",5.8,35,"USA",1e+07,13010767,33253609,33526835,0,0,0,0
"0280665",2002,"ok","Femme Fatale","Femme Fatale",FALSE,2002,114,"Crime,Drama,Mystery",6.2,59,"France;Switzerland",3.5e+07,2776248,6630252,16838910,0,0,0,0
"0288477",2002,"ok","Ghost Ship","Ghost Ship",FALSE,2002,91,"Horror",5.5,28,"USA;Australia",2e+07,11503423,30113491,68349884,0,0,0,0
"0268695",2002,"no_talk","The Time Machine","The Time Machine",FALSE,2002,96,"Action,Adventure,Sci-Fi",6,42,"USA;UnitedArabEmirates",8e+07,22610437,56832494,123729176,0,0,1,1
"0278435",2002,"about_men","Enough","Enough",FALSE,2002,115,"Crime,Drama,Thriller",5.8,25,"USA",3.8e+07,14009653,40007742,51806184,0,0,0,0
"0164184",2002,"no_talk","The Sum of All Fears","The Sum of All Fears",FALSE,2002,124,"Action,Drama,Thriller",6.4,45,"USA;Germany;Canada",6.8e+07,31178526,118907036,193921372,0,0,0,0
"0297037",2002,"about_men","Brown Sugar","Brown Sugar",FALSE,2002,109,"Comedy,Drama,Music",6.5,58,"USA",8e+06,10738882,27363891,28316451,0,0,0,0
"0265298",2002,"ok","Big Fat Liar","Big Fat Liar",FALSE,2002,88,"Adventure,Comedy,Family",5.4,36,"USA;Germany",1.5e+07,11554015,48360547,52970014,0,0,0,0
"0280486",2002,"no_talk","Bad Company","Bad Company",FALSE,2002,116,"Action,Comedy,Thriller",5.6,37,"USA;CzechRepublic",7e+07,11007367,30160161,66200782,0,0,0,0
"0246464",2002,"ok","Big Trouble","Big Trouble",FALSE,2002,85,"Comedy,Crime,Thriller",6.5,47,"USA",4e+07,3545204,7267307,8493890,0,0,0,0
"0322802",2002,"no_women","Jackass: The Movie","Jackass: The Movie",FALSE,2002,87,"Action,Comedy,Documentary",6.6,42,"USA",5e+06,22763437,64255312,79493831,0,0,0,0
"0257076",2003,"ok","S.W.A.T.","S.W.A.T.",FALSE,2003,117,"Action,Adventure,Crime",6,45,"USA",8e+07,37062535,116934650,207725639,0,0,0,0
"0313542",2003,"no_talk","Runaway Jury","Runaway Jury",FALSE,2003,127,"Crime,Drama,Thriller",7.1,61,"USA",6e+07,11836705,49443628,80154140,0,0,0,0
"0317740",2003,"no_talk","The Italian Job","The Italian Job",FALSE,2003,111,"Action,Crime,Thriller",7,68,"USA;France;Italy;UK;Germany",6e+07,19457944,106128601,176070171,0,0,0,0
"0320691",2003,"ok","Underworld","Underworld",FALSE,2003,121,"Action,Fantasy,Thriller",7,42,"USA;UK;Germany;Hungary",2.2e+07,21753759,51970690,95708457,0,0,0,0
"0292506",2003,"no_talk","The Recruit","The Recruit",FALSE,2003,115,"Action,Thriller",6.6,56,"USA;Switzerland",4.6e+07,16302063,52802140,101191884,0,0,0,0
"0234215",2003,"about_men","The Matrix Reloaded","The Matrix Reloaded",FALSE,2003,138,"Action,Sci-Fi",7.2,62,"USA",1.5e+08,91774413,281576461,741846459,0,0,0,0
"0242653",2003,"ok","The Matrix Revolutions","The Matrix Revolutions",FALSE,2003,129,"Action,Sci-Fi",6.8,47,"USA",1.5e+08,48475154,139313948,427344031,0,0,0,0
"0290334",2003,"ok","X2: X-Men United","X2",FALSE,2003,134,"Action,Sci-Fi,Thriller",7.4,68,"Canada;USA",1.1e+08,85558731,214949694,407711549,0,0,0,0
"0300471",2003,"no_talk","Shanghai Knights","Shanghai Knights",FALSE,2003,114,"Action,Adventure,Comedy",6.2,58,"USA;HongKong",5e+07,19603630,60476872,88323487,0,0,0,0
"0309698",2003,"no_talk","Identity","Identity",FALSE,2003,90,"Mystery,Thriller",7.3,64,"USA",2.8e+07,16225263,52159536,90259536,0,0,0,0
"0315327",2003,"ok","Bruce Almighty","Bruce Almighty",FALSE,2003,101,"Comedy,Drama,Fantasy",6.8,46,"USA",8.1e+07,67953330,242829261,484592874,0,0,0,0
"0167260",2003,"no_talk","The Lord of the Rings: The Return of the King","The Lord of the Rings: The Return of the King",FALSE,2003,201,"Adventure,Drama,Fantasy",8.9,94,"NewZealand;USA",9.4e+07,72629713,377845905,1142219401,1,11,0,0
"0340855",2003,"ok","Monster","Monster",FALSE,2003,109,"Biography,Crime,Drama",7.3,74,"USA;Germany",8e+06,86831,34469210,58469210,1,1,0,0
"0337909",2003,"ok","Calendar Girls","Calendar Girls",FALSE,2003,108,"Comedy,Drama",6.9,60,"UK;USA",1e+07,151393,31041759,93400759,0,0,0,0
"0298814",2003,"ok","The Core","The Core",FALSE,2003,135,"Action,Adventure,Sci-Fi",5.5,48,"USA;Germany;Canada;UK;Italy;France",6e+07,12053131,31186896,73498611,0,0,0,0
"0306047",2003,"ok","Scary Movie 3","Scary Movie 3",FALSE,2003,84,"Comedy,Horror",5.5,49,"USA;Canada",4.8e+07,49700000,110003217,220673217,0,0,0,0
"0325703",2003,"ok","Lara Croft Tomb Raider: The Cradle of Life","Lara Croft Tomb Raider: The Cradle of Life",FALSE,2003,117,"Action,Adventure,Fantasy",5.5,43,"USA;Germany;Japan;UK;HongKong",9.5e+07,21783641,65660196,160099222,0,0,0,0
"0266697",2003,"ok","Kill Bill: Vol. 1","Kill Bill: Vol. 1",FALSE,2003,111,"Action,Crime,Thriller",8.1,69,"USA;Japan",3e+07,22200000,70099045,180899045,0,0,0,0
"0325980",2003,"ok","Pirates of the Caribbean: The Curse of the Black Pearl","Pirates of the Caribbean: The Curse of the Black Pearl",FALSE,2003,143,"Action,Adventure,Fantasy",8,63,"USA",1.4e+08,46630690,305413918,654264015,0,0,1,5
"0263757",2003,"ok","Uptown Girls","Uptown Girls",FALSE,2003,92,"Comedy,Drama,Romance",6.1,33,"USA",2e+07,11277367,37182494,44617342,0,0,0,0
"0266543",2003,"no_talk","Finding Nemo","Finding Nemo",FALSE,2003,100,"Adventure,Animation,Comedy",8.1,90,"USA;Australia",9.4e+07,70251710,380843261,940343261,1,1,0,0
"0314331",2003,"ok","Love Actually","Love Actually",FALSE,2003,135,"Comedy,Drama,Romance",7.6,55,"UK;USA;France",4e+07,6886080,59696144,244931766,0,0,0,0
"0311113",2003,"no_women","Master and Commander: The Far Side of the World","Master and Commander: The Far Side of the World",FALSE,2003,138,"Action,Adventure,Drama",7.4,81,"USA",1.5e+08,25105990,93927920,211622535,1,2,0,0
"0328589",2003,"ok","Under the Tuscan Sun","Under the Tuscan Sun",FALSE,2003,113,"Comedy,Drama,Romance",6.8,52,"USA;Italy",1.8e+07,9751425,43610723,58878723,0,0,0,0
"0286244",2003,"ok","The Triplets of Belleville","Les triplettes de Belleville",FALSE,2003,80,"Animation,Comedy,Drama",7.8,91,"France;Belgium;Canada;UK;Latvia;USA",9500000,108080,7007149,14776760,0,0,1,2
"0165982",2003,"about_men","Sinbad: Legend of the Seven Seas","Sinbad: Legend of the Seven Seas",FALSE,2003,86,"Adventure,Animation,Family",6.7,48,"USA",6e+07,6874477,26483452,80773077,0,0,0,0
"0335266",2003,"ok","Lost in Translation","Lost in Translation",FALSE,2003,102,"Comedy,Drama",7.7,89,"USA;Japan",4e+06,925087,44585453,118685453,1,1,0,0
"0283426",2003,"no_women","The Jungle Book 2","The Jungle Book 2",FALSE,2003,72,"Adventure,Animation,Family",5.4,38,"USA;Australia",2e+07,11441733,47901582,186303759,0,0,0,0
"0329717",2003,"no_talk","Hollywood Homicide","Hollywood Homicide",FALSE,2003,116,"Action,Comedy,Crime",5.3,47,"USA",7.5e+07,11112632,30940691,51142659,0,0,0,0
"0311289",2003,"about_men","Holes","Holes",FALSE,2003,117,"Adventure,Comedy,Drama",7,71,"USA",2e+07,16300155,67406573,71406573,0,0,0,0
"0251127",2003,"ok","How to Lose a Guy in 10 Days","How to Lose a Guy in 10 Days",FALSE,2003,116,"Comedy,Romance",6.4,45,"USA;Germany",5e+07,23774850,105813373,177502387,0,0,0,0
"0264150",2003,"ok","View from the Top","View from the Top",FALSE,2003,87,"Comedy,Romance",5.2,27,"USA",3e+07,7600000,15614000,19526014,0,0,0,0
"0322330",2003,"ok","Freaky Friday","Freaky Friday",FALSE,2003,97,"Comedy,Family,Fantasy",6.1,70,"USA",2e+07,22203007,110230332,160846332,0,0,0,0
"0300015",2003,"ok","I Capture the Castle","I Capture the Castle",FALSE,2003,113,"Drama,Romance",6.9,63,"UK",8e+06,51970,1179035,6586341,0,0,0,0
"0159365",2003,"ok","Cold Mountain","Cold Mountain",FALSE,2003,154,"Adventure,Drama,History",7.2,73,"UK;Italy;Romania;USA",7.9e+07,14500000,95636509,173013509,1,1,0,0
"0304415",2003,"ok","Mona Lisa Smile","Mona Lisa Smile",FALSE,2003,117,"Drama",6.5,45,"USA",6.5e+07,11528498,63860942,141337989,0,0,0,0
"0309530",2003,"ok","Down with Love","Down with Love",FALSE,2003,101,"Comedy,Romance",6.2,52,"USA;Germany",3.5e+07,45029,20305251,39468111,0,0,0,0
"0325710",2003,"no_women","The Last Samurai","The Last Samurai",FALSE,2003,154,"Action,Drama,War",7.7,55,"USA;NewZealand;Japan",1.4e+08,24271354,111127263,454627263,0,0,1,4
"0338188",2003,"ok","The Missing","The Missing",FALSE,2003,137,"Adventure,Thriller,Western",6.5,55,"USA",6e+07,10833633,27011180,38364277,0,0,0,0
"0333780",2003,"ok","Legally Blonde 2","Legally Blonde 2: Red, White & Blonde",FALSE,2003,95,"Comedy",4.8,47,"USA",4.5e+07,22220670,90186328,124914842,0,0,0,0
"0338459",2003,"ok","Spy Kids 3-D: Game Over","Spy Kids 3: Game Over",FALSE,2003,84,"Action,Adventure,Comedy",4.2,57,"USA",3.8e+07,32500000,111761982,197101678,0,0,0,0
"0311429",2003,"no_women","The League of Extraordinary Gentlemen","The League of Extraordinary Gentlemen",FALSE,2003,110,"Action,Adventure,Fantasy",5.8,30,"USA;Germany;CzechRepublic;UK",7.8e+07,23075892,66465204,179265204,0,0,0,0
"0287978",2003,"no_women","Daredevil","Daredevil",FALSE,2003,103,"Action,Crime",5.3,42,"USA;China",7.8e+07,40310419,102543518,179179718,0,0,0,0
"0199626",2003,"ok","In the Cut","In the Cut",FALSE,2003,119,"Mystery,Thriller",5.3,46,"UK;Australia;France;USA",1.2e+07,97625,4750602,23726793,0,0,0,0
"0328538",2003,"ok","Thirteen","Thirteen",FALSE,2003,100,"Drama",6.8,70,"USA;UK",2e+06,116260,4601043,10128960,0,0,1,1
"0319061",2003,"no_talk","Big Fish","Big Fish",FALSE,2003,125,"Adventure,Drama,Fantasy",8,58,"USA",7e+07,207377,66809693,123218424,0,0,1,1
"0337741",2003,"ok","Something's Gotta Give","Something's Gotta Give",FALSE,2003,128,"Comedy,Drama,Romance",6.7,66,"USA",8e+07,16064723,124728738,265328738,0,0,1,1
"0276919",2003,"ok","Dogville","Dogville",FALSE,2003,178,"Crime,Drama",8,60,"Denmark;Netherlands;Sweden;Germany;UK;France;Finland;Norway;Italy",1e+07,88855,1535286,16689283,0,0,0,0
"0323944",2003,"about_men","Shattered Glass","Shattered Glass",FALSE,2003,94,"Drama,History",7.1,73,"USA;Canada",6e+06,77540,2220008,2944752,0,0,0,0
"0315983",2003,"ok","House of Sand and Fog","House of Sand and Fog",FALSE,2003,126,"Crime,Drama",7.5,71,"USA",16500000,45572,13040288,16763804,0,0,1,3
"0309593",2003,"ok","Final Destination 2","Final Destination 2",FALSE,2003,90,"Horror,Thriller",6.2,38,"USA;Canada",2.6e+07,16200000,46961214,90941129,0,0,0,0
"0327137",2003,"no_talk","Secondhand Lions","Secondhand Lions",FALSE,2003,111,"Comedy,Drama,Family",7.5,52,"USA",3e+07,12900000,42070939,48260279,0,0,0,0
"0309987",2003,"about_men","The Dreamers","The Dreamers",FALSE,2003,115,"Drama,Romance",7.2,62,"UK;France;Italy;USA",1.5e+07,142632,2532228,15121165,0,0,0,0
"0335119",2003,"ok","Girl with a Pearl Earring","Girl with a Pearl Earring",FALSE,2003,100,"Biography,Drama,Romance",6.9,72,"UK;Luxembourg;France;Belgium;USA",1.2e+07,89472,11670971,33030115,0,0,1,3
"0316396",2003,"ok","Peter Pan","Peter Pan",FALSE,2003,113,"Adventure,Family,Fantasy",6.8,64,"UK;Australia;USA;NewZealand",1e+08,11139495,48462608,121975011,0,0,0,0
"0286716",2003,"no_talk","Hulk","Hulk",FALSE,2003,138,"Action,Sci-Fi",5.6,54,"USA",1.37e+08,62128420,132177234,245285165,0,0,0,0
"0305357",2003,"ok","Charlie's Angels: Full Throttle","Charlie's Angels: Full Throttle",FALSE,2003,106,"Action,Adventure,Comedy",4.9,48,"USA",1.2e+08,37634221,100830111,259175788,0,0,0,0
"0332379",2003,"ok","School of Rock","The School of Rock",FALSE,2003,109,"Comedy,Music",7.1,82,"USA;Germany",3.5e+07,19622714,81261177,131095614,0,0,0,0
"0301470",2003,"ok","Jeepers Creepers 2","Jeepers Creepers 2",FALSE,2003,106,"Horror",5.6,36,"USA",1.7e+07,15269324,35667218,63102666,0,0,0,0
"0181852",2003,"ok","Terminator 3: Rise of the Machines","Terminator 3: Rise of the Machines",FALSE,2003,109,"Action,Sci-Fi",6.3,66,"USA;Germany;UK",2e+08,44041440,150371112,433371112,0,0,0,0
"0295700",2003,"ok","Wrong Turn","Wrong Turn",FALSE,2003,84,"Horror",6.1,32,"USA;Germany;Canada",12600000,5161498,15418790,28650575,0,0,0,0
"0317303",2003,"ok","Daddy Day Care","Daddy Day Care",FALSE,2003,92,"Comedy,Family",5.6,39,"USA",6e+07,27623580,104297061,164433867,0,0,0,0
"0327056",2003,"ok","Mystic River","Mystic River",FALSE,2003,138,"Crime,Drama,Mystery",7.9,84,"USA;Australia",2.5e+07,640815,90135191,156595191,1,2,0,0
"0310778",2003,"ok","Bon voyage","Bon voyage",FALSE,2003,114,"Comedy,Drama,Mystery",6.7,68,"France",2e+07,38682,2503286,9324931,0,0,0,0
